trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1133,False,"{'a': 0.10709091894526991, 'e': 0.1034911656588792}",25,12,22.576763034386442,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.12439765842824523, 'e': 0.10328418332756144}",20,3,30.062090426006186,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.11437871653860943, 'e': 0.10307761496090631}",20,6,18.42152602954056,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.16838543513066073, 'e': 0.1028714597309845}",25,18,-33.488479638202314,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
1137,False,"{'a': 0.1583490158222453, 'e': 0.10266571681152252}",20,6,16.172338754521988,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.15433001189773207, 'e': 0.10246038537789948}",30,15,8.908170485261762,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1139,False,"{'a': 0.11117712612949425, 'e': 0.10225546460714367}",20,0,3.3677434921356326,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1140,False,"{'a': 0.12420278112987837, 'e': 0.10205095367792938}",20,0,27.306099691921474,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1141,False,"{'a': 0.16296216127863972, 'e': 0.10184685177057352}",30,19,-0.17213270677250803,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1142,False,"{'a': 0.12395111325464103, 'e': 0.10164315806703238}",30,22,14.363931449192659,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.15256109322182354, 'e': 0.10143987175089832}",20,0,16.325079761341968,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1144,False,"{'a': 0.1540773448420537, 'e': 0.10123699200739653}",25,0,35.32656186331954,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1145,False,"{'a': 0.11743705085670902, 'e': 0.10103451802338173}",20,9,4.456644806496354,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1146,False,"{'a': 0.1764030344080328, 'e': 0.10083244898733497}",30,13,21.88183491778281,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1147,False,"{'a': 0.12298305168559122, 'e': 0.1006307840893603}",20,7,7.443397214489369,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1148,False,"{'a': 0.1845918400119831, 'e': 0.10042952252118158}",25,15,15.855644839996199,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.1507564652205634, 'e': 0.10022866347613922}",25,7,-11.386230305653001,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1150,False,"{'a': 0.1694882592814559, 'e': 0.10002820614918695}",35,17,18.287995329352782,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1151,False,"{'a': 0.1452419198289201, 'e': 0.09982814973688857}",25,9,24.349883623527383,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.13368806262847188, 'e': 0.0996284934374148}",25,2,34.797170385880044,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.11933842120012611, 'e': 0.09942923645053997}",20,16,6.800561590603313,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.10382414537046307, 'e': 0.0992303779776389}",30,14,15.579184384578612,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1155,False,"{'a': 0.12933741339879162, 'e': 0.09903191722168361}",20,13,13.931292163982869,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.10023589035193095, 'e': 0.09883385338724024}",25,14,-4.903478021863283,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1157,False,"{'a': 0.17779994042644312, 'e': 0.09863618568046575}",20,13,5.435167881988242,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.18333723601488597, 'e': 0.09843891330910483}",20,9,2.5594480903462564,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1159,False,"{'a': 0.13977369047544386, 'e': 0.09824203548248661}",25,20,10.308802205206034,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.16030080800815336, 'e': 0.09804555141152164}",20,3,14.594130716381473,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1161,False,"{'a': 0.15826594376148875, 'e': 0.09784946030869861}",20,14,11.463208924405151,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.1422545661478982, 'e': 0.09765376138808121}",25,19,14.163281014383262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.12890421224395682, 'e': 0.09745845386530505}",30,16,-18.424514934734415,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1164,False,"{'a': 0.1338041501268819, 'e': 0.09726353695757443}",20,14,10.263690738498335,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.13108575158028282, 'e': 0.09706900988365928}",25,14,21.016574946435476,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.1776637914482309, 'e': 0.09687487186389196}",20,16,5.417131822360803,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.1263163654910931, 'e': 0.09668112212016418}",25,10,22.07971954187421,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.12161043252076692, 'e': 0.09648775987592385}",30,8,37.380843095449976,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.12365387406173042, 'e': 0.096294784356172}",20,8,8.280133847836016,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1170,False,"{'a': 0.13977144940214373, 'e': 0.09610219478745965}",30,16,24.28845813905765,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.10910224758124203, 'e': 0.09590999039788474}",20,0,12.84472120480358,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1172,False,"{'a': 0.13921435096487383, 'e': 0.09571817041708897}",20,11,15.903627312938378,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.17114052311263234, 'e': 0.09552673407625478}",25,4,29.83592169784286,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.13181115702677945, 'e': 0.09533568060810227}",20,1,-30.425323410255963,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
1175,False,"{'a': 0.10805041961006066, 'e': 0.09514500924688607}",25,5,32.47398285436213,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.10223726098718089, 'e': 0.0949547192283923}",25,15,19.04767579895805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.10728399342252007, 'e': 0.09476480978993551}",25,13,24.94640997633459,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.11701889215091538, 'e': 0.09457528017035564}",25,7,-32.91293142795383,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
1179,False,"{'a': 0.12365183168342032, 'e': 0.09438612961001493}",20,8,-20.07225904546805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1180,False,"{'a': 0.17585263837205153, 'e': 0.0941973573507949}",20,2,25.94336690493938,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.17288021107297039, 'e': 0.09400896263609332}",20,0,-5.5586434448785385,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1182,False,"{'a': 0.09915693210530778, 'e': 0.09382094471082113}",25,0,39.05303490983841,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1183,False,"{'a': 0.14359796004618547, 'e': 0.09363330282139949}",20,9,7.314287318734323,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.1579043758084605, 'e': 0.09344603621575669}",30,10,20.81364905988552,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.1412515410148682, 'e': 0.09325914414332517}",25,10,0.5644267501113116,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1186,False,"{'a': 0.13367881163154913, 'e': 0.09307262585503852}",25,13,22.98857246620789,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.16480182498291457, 'e': 0.09288648060332844}",30,8,-12.708068533408033,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 1}",1
1188,False,"{'a': 0.13014174935125955, 'e': 0.09270070764212178}",30,17,15.205142596468917,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1189,False,"{'a': 0.11750579606447571, 'e': 0.09251530622683754}",20,14,12.24536558812688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.16852421942727108, 'e': 0.09233027561438387}",20,1,31.53820602834491,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.15608139958962938, 'e': 0.09214561506315509}",25,11,29.897490396200677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.1272931466527638, 'e': 0.09196132383302878}",25,0,-0.33018494444418267,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1193,False,"{'a': 0.1212219843336637, 'e': 0.09177740118536272}",20,0,29.546734311642044,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1194,False,"{'a': 0.10201439407174247, 'e': 0.09159384638299199}",25,19,0.6212973322263278,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1195,False,"{'a': 0.14662376037041103, 'e': 0.09141065869022601}",20,16,6.287611571483062,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.16087531623658619, 'e': 0.09122783737284555}",25,16,15.68978690434658,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.10308571619232493, 'e': 0.09104538169809986}",30,0,27.3982903751417,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1198,False,"{'a': 0.14753324542279903, 'e': 0.09086329093470366}",20,0,31.028298129582367,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1199,False,"{'a': 0.15463347913426512, 'e': 0.09068156435283425}",30,12,2.6406623263308724,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1200,False,"{'a': 0.1321558805310722, 'e': 0.09050020122412858}",20,0,28.87273739561919,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1201,False,"{'a': 0.11744879736182381, 'e': 0.09031920082168032}",20,9,-5.956085389600375,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1202,False,"{'a': 0.12292648873874593, 'e': 0.09013856242003697}",20,8,1.961492037579859,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1203,False,"{'a': 0.13227909323842893, 'e': 0.0899582852951969}",30,16,14.594257595955375,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1204,False,"{'a': 0.12652828766293547, 'e': 0.0897783687246065}",20,5,17.40099382463838,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.15107842220126627, 'e': 0.08959881198715729}",20,10,-23.13753419469709,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1206,False,"{'a': 0.09757090478906462, 'e': 0.08941961436318298}",25,12,9.301485171326059,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1207,False,"{'a': 0.1095596322819471, 'e': 0.0892407751344566}",25,20,5.5312434010568765,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.1654894831649446, 'e': 0.0890622935841877}",20,6,27.386613988059203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.13039887586276794, 'e': 0.08888416899701933}",30,10,14.925654622997026,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1210,False,"{'a': 0.11664550293677821, 'e': 0.08870640065902528}",20,11,15.837274518691995,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.1651721158673699, 'e': 0.08852898785770723}",25,17,19.369318760815336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.1338145376650828, 'e': 0.08835192988199181}",30,20,5.96774552419551,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1213,False,"{'a': 0.16245219525914723, 'e': 0.08817522602222783}",20,12,3.1471571294359393,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1214,False,"{'a': 0.09607180615320221, 'e': 0.08799887557018338}",30,16,3.710801643996896,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1215,False,"{'a': 0.11073961735713626, 'e': 0.08782287781904301}",20,13,10.841026402169774,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.11502592419453056, 'e': 0.08764723206340493}",25,0,21.841936870655708,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1217,False,"{'a': 0.13763375526311983, 'e': 0.08747193759927811}",25,17,10.392442131480806,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.1152918736879656, 'e': 0.08729699372407955}",25,0,27.07679878383364,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1219,False,"{'a': 0.09483487503142624, 'e': 0.08712239973663138}",25,14,10.486653501789348,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1220,False,"{'a': 0.1364491244006284, 'e': 0.08694815493715811}",20,16,5.739240069456311,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.10946054592459828, 'e': 0.0867742586272838}",20,0,-17.533474816904704,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1222,False,"{'a': 0.09343951486553172, 'e': 0.08660071011002923}",20,2,24.562099254780275,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.16327790305763712, 'e': 0.08642750868980917}",20,13,12.210633451782716,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.14245456730688694, 'e': 0.08625465367242954}",20,9,19.27332600507659,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.15707550560186184, 'e': 0.08608214436508468}",20,11,1.9605874067487066,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1226,False,"{'a': 0.12512173795085968, 'e': 0.08590998007635452}",20,12,15.441313357372614,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.1140706956380769, 'e': 0.0857381601162018}",20,1,19.703111739392725,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1228,False,"{'a': 0.10127659805345617, 'e': 0.0855666837959694}",20,0,25.78611549944757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1229,False,"{'a': 0.1451684375815054, 'e': 0.08539555042837747}",35,17,32.93479106518321,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.1598548301366082, 'e': 0.08522475932752072}",20,0,32.356430723119544,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1231,False,"{'a': 0.09375986113794318, 'e': 0.08505430980886568}",20,0,28.042597942543978,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1232,False,"{'a': 0.1331886857427766, 'e': 0.08488420118924794}",20,13,16.127924717449922,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.15238314236719844, 'e': 0.08471443278686945}",25,0,16.13808449767322,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1234,False,"{'a': 0.12644405142859735, 'e': 0.08454500392129571}",20,13,13.572781615368807,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.1392642746876454, 'e': 0.08437591391345312}",30,12,32.16877972937945,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.09993323982727931, 'e': 0.0842071620856262}",25,15,5.736186799829879,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1237,False,"{'a': 0.0904092456567537, 'e': 0.08403874776145495}",25,7,30.71961135470043,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.15207290932768383, 'e': 0.08387067026593203}",20,5,11.625158545949771,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1239,False,"{'a': 0.09497207091510201, 'e': 0.08370292892540017}",20,7,20.948892542777102,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.15651285279730337, 'e': 0.08353552306754937}",20,15,7.547337600508385,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.11228775580567449, 'e': 0.08336845202141427}",20,8,21.217247784392086,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.08491414074223583, 'e': 0.08320171511737144}",20,13,1.070803759018708,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1243,False,"{'a': 0.14682334006453834, 'e': 0.0830353116871367}",25,14,-27.19510067060298,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1244,False,"{'a': 0.15038894926981272, 'e': 0.08286924106376242}",20,14,11.58342460587906,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.09483634555478682, 'e': 0.08270350258163489}",25,20,8.71796593025806,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.10487966795211934, 'e': 0.08253809557647163}",20,9,16.46083286290452,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.1401206888654298, 'e': 0.08237301938531869}",20,4,21.48828211671563,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.1534004511513054, 'e': 0.08220827334654805}",25,19,-30.822316045606097,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1249,False,"{'a': 0.11562988298466895, 'e': 0.08204385679985496}",20,1,-25.92965418036848,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
1250,False,"{'a': 0.09905184761206678, 'e': 0.08187976908625524}",20,11,12.220865557050937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.12087211487358152, 'e': 0.08171600954808274}",20,4,22.565218646356282,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.10214681852689714, 'e': 0.08155257752898658}",20,13,12.448904249432093,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.10653078893017427, 'e': 0.0813894723739286}",25,0,37.50007046688728,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1254,False,"{'a': 0.09134541781088969, 'e': 0.08122669342918075}",20,12,-35.75228709579918,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1255,False,"{'a': 0.09515039818444807, 'e': 0.08106424004232239}",20,14,12.10389299235513,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.1022814765218496, 'e': 0.08090211156223774}",25,2,27.23515905980673,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1257,False,"{'a': 0.10350026436997402, 'e': 0.08074030733911326}",20,8,23.34287254402821,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.11721390866884018, 'e': 0.08057882672443503}",20,16,7.522763721343839,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.1523082565536441, 'e': 0.08041766907098616}",20,2,25.881853485522978,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.0954723578843789, 'e': 0.08025683373284419}",25,3,32.8482167532015,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.08844837951966358, 'e': 0.08009632006537849}",20,0,26.74553974497444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.12819270383227777, 'e': 0.07993612742524774}",25,9,26.61432879740406,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.08914916692032888, 'e': 0.07977625517039724}",25,8,19.564017190530805,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.11859223593501828, 'e': 0.07961670266005645}",30,6,48.595521888639134,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.12759605986997946, 'e': 0.07945746925473633}",20,0,19.328586895420585,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1266,False,"{'a': 0.11235200716329853, 'e': 0.07929855431622686}",30,6,43.80642426233728,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.11650617092878815, 'e': 0.0791399572075944}",20,3,25.772182362495943,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.1326546070758475, 'e': 0.0789816772931792}",30,15,26.97396839420465,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.08275901460749724, 'e': 0.07882371393859285}",30,2,33.34981734527791,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1270,False,"{'a': 0.09285696339403116, 'e': 0.07866606651071566}",20,0,30.9016267030688,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1271,False,"{'a': 0.13903276354431893, 'e': 0.07850873437769422}",25,17,16.977057910566742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.10776882896351575, 'e': 0.07835171690893883}",25,11,28.23732038461767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.1244006531856476, 'e': 0.07819501347512095}",20,12,13.926434339895172,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.1446275455895219, 'e': 0.07803862344817071}",20,4,12.769147029642458,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1275,False,"{'a': 0.09566774595916204, 'e': 0.07788254620127437}",20,16,7.049714317487023,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.0815994868669627, 'e': 0.07772678110887182}",30,18,20.92194072243629,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.09632718288989248, 'e': 0.07757132754665408}",20,13,15.501157698623256,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.10478911992586164, 'e': 0.07741618489156077}",20,0,15.09263695721148,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1279,False,"{'a': 0.14630354848016086, 'e': 0.07726135252177764}",20,7,20.40862647492328,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.07948655245433445, 'e': 0.07710682981673408}",20,10,14.80807281271234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.0829403586643602, 'e': 0.07695261615710061}",25,14,-23.490852952882342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1282,False,"{'a': 0.09173613018396735, 'e': 0.0767987109247864}",20,14,13.313553609316589,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.117388523359964, 'e': 0.07664511350293683}",25,8,32.049117805007256,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.11736239126551158, 'e': 0.07649182327593096}",25,4,37.38117437141887,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.10149443788910952, 'e': 0.0763388396293791}",30,0,46.45799649918743,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1286,False,"{'a': 0.08868644755197418, 'e': 0.07618616195012033}",20,0,13.152481152105725,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1287,False,"{'a': 0.14152156269557092, 'e': 0.0760337896262201}",35,5,44.88035837617326,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.07762424978856948, 'e': 0.07588172204696765}",25,16,17.184749603634604,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.14176871312355027, 'e': 0.07572995860287371}",20,6,24.976263253553263,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.12004610712059874, 'e': 0.07557849868566796}",20,8,21.925919679988148,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.07791796714172612, 'e': 0.07542734168829662}",20,7,21.62474834761486,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.08320425649545794, 'e': 0.07527648700492003}",25,8,-15.195329695717476,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1293,False,"{'a': 0.08427329147999876, 'e': 0.07512593403091018}",20,9,22.459214394007205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.11142262147264873, 'e': 0.07497568216284836}",25,16,15.848984227413196,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.08773063373536602, 'e': 0.07482573079852267}",20,12,18.420170742625817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.11417174372686861, 'e': 0.07467607933692563}",25,19,10.100282385629438,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.13962866286459102, 'e': 0.07452672717825178}",20,1,27.488727628606114,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.1289508753203758, 'e': 0.07437767372389527}",20,10,17.578712365326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.11239148935914824, 'e': 0.07422891837644748}",30,22,14.043309160201614,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.08102918237297564, 'e': 0.07408046053969458}",30,6,29.92452267880613,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.08379649042911752, 'e': 0.0739322996186152}",20,7,16.113782370421156,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.10915858995236688, 'e': 0.07378443501937797}",20,15,10.230723206628294,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.10827554781101911, 'e': 0.07363686614933922}",30,16,25.60764567724064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.12883739458601703, 'e': 0.07348959241704053}",20,10,19.36257074881502,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
